,,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Precision,split1_test_Precision,split2_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity
NAT,3,562.8966045379639,1.8261044331151781,3.460214296976725,0.08613969222372347,0.7472763434192294,0.06893726203469457,9,3,114,0.5365042092267751,"{'colsample_bytree': 0.7472763434192294, 'learning_rate': 0.06893726203469457, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 114, 'subsample': 0.5365042092267751}",0.8576611023034598,0.8983624912526242,0.8231664628625303,0.8597348958430524,0.030729958186945953,11,0.9820068687472002,0.9694764390578422,0.9673048669573937,0.9729293915874787,0.006479679777880535,0.6944475107627773,0.7709938491421172,0.3330642231461672,0.5995562196294164,0.190948753946475,11,0.8873607604336848,0.8356480893741272,0.8565769111730115,0.8598619203269412,0.021239013644463418,0.5639876283114438,0.6181478405315615,0.7730722383584746,0.6517035337348811,0.08859532351774417,41,0.9978621772388683,0.9978776302225456,0.998580809660116,0.9981068723738433,0.000335183643361639
NAT,4,176.67085846265158,0.5683364183886519,1.785755713780721,0.017320536623818057,0.5268745529201686,0.0786222379418713,3,3,144,0.7067477228831616,"{'colsample_bytree': 0.5268745529201686, 'learning_rate': 0.0786222379418713, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 144, 'subsample': 0.7067477228831616}",0.8137834561223538,0.8386937252157686,0.6915401058536904,0.7813574925202311,0.06429821040765019,39,0.8642862475735404,0.8344879384583805,0.821352113989879,0.8400421000072665,0.017962395711193724,0.5403801704212233,0.5371652121576889,0.21568727124847498,0.4311270626709646,0.15229236247519998,39,0.5079584258550877,0.4799518265756724,0.5216476008897363,0.5031859511068322,0.01735351617260681,0.7021381505222107,0.7412790697674418,0.7950904150660545,0.7461546811796997,0.038104142936315456,11,0.9093095500551157,0.9062215754047662,0.947706444086306,0.9210791898487294,0.018870468957866586
NAT,5,352.05246623357135,2.201378963711068,2.569502274195353,0.045886012313691035,0.557891716307145,0.01864129372777118,3,3,275,0.6256783701317616,"{'colsample_bytree': 0.557891716307145, 'learning_rate': 0.01864129372777118, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 275, 'subsample': 0.6256783701317616}",0.787540800149212,0.7772521576860275,0.6210736588598792,0.728647670230831,0.07615617927464026,47,0.8161116918022996,0.7732448835831479,0.7367085655651687,0.7753550469835387,0.032450513157110436,0.4925789952618532,0.4301476160164893,0.18253580901856764,0.3684686381311025,0.13387837209587483,47,0.42342211225925386,0.3926043027012166,0.42050821739223354,0.41217821078423467,0.013891870621718346,0.7036621991124659,0.7366590531561462,0.8059589618663918,0.7487441740488544,0.042628049936663207,7,0.8746367371480108,0.8659268692013826,0.9465759026291103,0.8957131696595013,0.036140730981034326
NAT,6,874.1655942598978,5.888769373501841,4.898749430974324,0.08913869476440868,0.7694592918032432,0.016650806438857916,6,2,247,0.7431863762189248,"{'colsample_bytree': 0.7694592918032432, 'learning_rate': 0.016650806438857916, 'max_depth': 6, 'min_child_weight': 2, 'n_estimators': 247, 'subsample': 0.7431863762189248}",0.8335820199571016,0.8564217401446232,0.7219147009679918,0.8039896247364198,0.0587605249946802,32,0.9037302150216515,0.8687948721537234,0.8630675590587906,0.8785308820780552,0.017971371945838595,0.5858990147783252,0.5821116854503856,0.2366086189793894,0.4682597049937733,0.16375319268044694,32,0.5980445867925324,0.5423474636859819,0.5890778610811284,0.5764899705198808,0.02441834859517215,0.6824151687659689,0.7131955980066446,0.8045535463318655,0.7333692039663718,0.05186337920293998,24,0.948057587600628,0.9429992116912255,0.9714478146874174,0.9541682046597569,0.012391811375291967
NAT,7,794.2964270909628,7.613803073324276,4.901415189107259,0.09551283369496244,0.7255654330437165,0.06897103289367627,5,2,291,0.712165709371757,"{'colsample_bytree': 0.7255654330437165, 'learning_rate': 0.06897103289367627, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 291, 'subsample': 0.712165709371757}",0.8550778699990674,0.9041940751108001,0.7990273408694191,0.8527745121822264,0.04295983864005452,14,0.9554791324473645,0.9376886438171479,0.9368531517455283,0.9433403093366802,0.008590218531748637,0.6476207092074846,0.7435300487276665,0.30732919254658386,0.5662109471751953,0.18713726790282478,15,0.7636095745230833,0.7167310877967974,0.7587690149165559,0.7463698924121456,0.021050761009144426,0.6655609843560895,0.7128841362126246,0.811299540897592,0.7298922358690205,0.06070119346937863,26,0.9867722216654975,0.9838699896913468,0.9886464772809275,0.9864295628792572,0.0019649884997450366
NAT,8,1010.6501166025797,10.11470908816013,6.492900053660075,0.1262166135799422,0.7755780594862435,0.012055254629909567,5,2,402,0.3849067051971035,"{'colsample_bytree': 0.7755780594862435, 'learning_rate': 0.012055254629909567, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 402, 'subsample': 0.3849067051971035}",0.8242282943206193,0.8486680662467926,0.7040297211772722,0.7923267834816847,0.06320669344880764,36,0.8841552187546663,0.8494908074771761,0.8412816865278329,0.8583092375865583,0.01858060769721803,0.5635395630622361,0.5607808694957882,0.22438282928874678,0.44961946529526836,0.15921572959397748,36,0.5505249214100714,0.5059514940816158,0.5520616208605387,0.536179345450742,0.021383523409325436,0.6879734636245461,0.7291839700996677,0.8022111871076548,0.7397717465759389,0.047234743789744384,19,0.9301199184955072,0.9266266448365775,0.9619945637793761,0.9395803757038204,0.015913256748778862
NAT,9,2094.7751401265464,7.097915069533552,15.04024076461792,0.2807253904706967,0.7301791231905531,0.0735614302724848,9,1,374,0.8208443136426349,"{'colsample_bytree': 0.7301791231905531, 'learning_rate': 0.0735614302724848, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 374, 'subsample': 0.8208443136426349}",0.8644502471323323,0.9030930720783765,0.8691204062392069,0.878886836228828,0.017221897132554974,1,0.9997060250858594,0.9969397132847233,0.9964646346866911,0.9977034576857579,0.0014292497011926344,0.7715523263937404,0.866314573361941,0.4136133759933946,0.6838804223381141,0.19492072025977975,1,0.9981656883671292,0.9804982460312741,0.9820935012166024,0.9869191452050018,0.007979129426187325,0.4950468420816711,0.5449543189368771,0.7509603672819264,0.5969477106465347,0.11075666441040782,50,0.9997327721548586,1.0,1.0,0.9999109240516195,0.0001259724142809195
NAT,10,901.1268746058146,34.56740247200186,6.022052764892578,1.1063058597332889,0.6763729878136595,0.052628275573599795,5,2,313,0.8132012678414549,"{'colsample_bytree': 0.6763729878136595, 'learning_rate': 0.052628275573599795, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 313, 'subsample': 0.8132012678414549}",0.8532966520563275,0.8973361324935852,0.7885913244779659,0.8464174861756455,0.044655414270815035,17,0.9468558682992385,0.9270336211682272,0.9253002495277629,0.9330632463317429,0.009778495448846718,0.6392817819937325,0.7127697934373873,0.2955158635292511,0.5492408486781027,0.1818416955246915,18,0.7309608009164715,0.6837087102993834,0.7268547284702374,0.7138414132286974,0.021372876847430538,0.676677574073244,0.7182828073089701,0.8107373746837815,0.7352117671963514,0.056023820270793445,22,0.9804255603433878,0.9783821478382148,0.9848459336588651,0.9812178806134891,0.002697648400813844
NAT,11,211.73572675387064,1.8059191745832428,1.937555154164632,0.1827413465522453,0.6098636184217522,0.044996008536208304,6,3,64,0.8708731983887474,"{'colsample_bytree': 0.6098636184217522, 'learning_rate': 0.044996008536208304, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 64, 'subsample': 0.8708731983887474}",0.8231465075072275,0.8326102169349195,0.6929122833219763,0.7829094279298612,0.06373301199475594,38,0.8798202553382112,0.8364799238660379,0.8296821436067255,0.8486607742703249,0.02220716700269605,0.5620570665281437,0.524838661263695,0.21743331553385714,0.43482921378322653,0.15441893612120672,38,0.5405201147197891,0.48364773912219167,0.533735454254297,0.5193011026987593,0.025362434887712587,0.6790084719171635,0.7261212624584718,0.8011805490490022,0.7354177032187411,0.05030818780195425,21,0.931723285566356,0.928142623249045,0.9620667260000481,0.9406442116051497,0.015218374374581418
NAT,12,151.62769548098245,1.8681050913387374,1.4235401153564453,0.03917945656576111,0.5994884539758534,0.07852482173638313,3,2,94,0.9430594156999588,"{'colsample_bytree': 0.5994884539758534, 'learning_rate': 0.07852482173638313, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 94, 'subsample': 0.9430594156999588}",0.8006994311293482,0.8047772334966177,0.6598773441365083,0.7551394253795866,0.06735794800995179,46,0.8424621098999552,0.800423588466078,0.7877941279354492,0.8102266087671608,0.02336980200009503,0.5153277992025622,0.47227699608970286,0.19866666666666666,0.395472479730722,0.14022108267825578,46,0.4665804376704188,0.4279919460325392,0.4762210563303486,0.45693114667776885,0.02083816022789588,0.7067999462100497,0.7335444352159468,0.7957462756488335,0.7453497478971325,0.03725953380608409,12,0.8916725122757791,0.8829361469892669,0.9453972530247997,0.9066686374299486,0.027616544184300745
NAT,13,700.2853720188141,11.028860133920348,5.042035102844238,0.06750885893278445,0.7138538397561464,0.020622233928427026,8,2,185,0.35530472590916573,"{'colsample_bytree': 0.7138538397561464, 'learning_rate': 0.020622233928427026, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 185, 'subsample': 0.35530472590916573}",0.8470950293761075,0.8766596687660368,0.7659083908185459,0.8298997928679394,0.04681620738495754,25,0.9443267507839331,0.9175075457526859,0.9111961008372006,0.9243434657912731,0.014363317712230273,0.6357375694412561,0.6516786269885081,0.26917283594526165,0.5189187244915286,0.1766564036433463,24,0.7220440980614611,0.6559372133319743,0.6891399600449913,0.6890404238128088,0.026988114455015824,0.6206912008606392,0.6741071428571429,0.7869390049658016,0.6938866159316961,0.06929688116019958,34,0.9779202992951865,0.9755927475592747,0.9874197195295024,0.9803109221279879,0.005115702926133148
NAT,14,1149.512536128362,9.781796297194003,8.301648378372192,0.14529080053595358,0.8118077433677003,0.07726320153693006,8,3,293,0.3122887738028403,"{'colsample_bytree': 0.8118077433677003, 'learning_rate': 0.07726320153693006, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 293, 'subsample': 0.3122887738028403}",0.8652336099972022,0.9084394681595521,0.8541197994940679,0.8759322497776285,0.023429124058287402,6,0.9944564730476333,0.9871990445934157,0.9848977402579231,0.9888510859663241,0.004073432104063346,0.7330644204531973,0.8416106412202704,0.3849547248664964,0.6532619660695346,0.1947661979445087,7,0.9623363674375222,0.9235251274581209,0.9280657480402885,0.9379757476453104,0.017325013829976612,0.5539468375991752,0.6043397009966778,0.7767263187482433,0.6449698652436726,0.09537959566375187,44,0.9994321408290744,0.9995755260445092,0.999591080749525,0.9995329158743695,7.154110486383223e-05
NAT,15,338.6894545555115,4.659499240673905,3.0303543408711753,0.014051179631302278,0.5614684761343586,0.052129421246465184,8,2,107,0.40732597165975737,"{'colsample_bytree': 0.5614684761343586, 'learning_rate': 0.052129421246465184, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 107, 'subsample': 0.40732597165975737}",0.8499393826354565,0.8856543037088873,0.7884419718283565,0.8413542580255898,0.0401439463658815,19,0.9580082499626699,0.9394567058066141,0.9339007952239919,0.9437885836644253,0.010307480061443965,0.6497735812698718,0.6946836286872952,0.2907694992147967,0.5451298609338707,0.18073086678643405,19,0.7744743327565413,0.722860962566845,0.7489234906157451,0.7487529286463772,0.021071415300096406,0.6045990407458873,0.6491382890365448,0.780661482244917,0.6781056908385704,0.07473914153467481,38,0.9867388181848549,0.9836274331453521,0.991508912034253,0.9872917211214866,0.003241265556543168
NAT,16,1184.7814611593883,7.483585183654512,6.23998220761617,0.12162624308370777,0.815437616832172,0.01864791002445485,6,2,316,0.7902217906330951,"{'colsample_bytree': 0.815437616832172, 'learning_rate': 0.01864791002445485, 'max_depth': 6, 'min_child_weight': 2, 'n_estimators': 316, 'subsample': 0.7902217906330951}",0.8380024246945817,0.875754606951248,0.747108626048969,0.8203020520380426,0.0539851316678435,30,0.9221106465581603,0.8958849406836196,0.8895501504162683,0.9025152458860161,0.014095322807211291,0.5992602717697194,0.6395588925387142,0.2549622421872668,0.4979792286134077,0.17256624081750258,30,0.6488704057547487,0.6011150724417811,0.6411441734246316,0.6303765505403871,0.020930030130431224,0.6681608319512304,0.7074854651162791,0.8003372997282864,0.7253073557277279,0.055413113087640326,27,0.9641914687510439,0.961069674367837,0.9774853871503139,0.9675821767563982,0.007117657953867237
NAT,17,1965.1517265637715,8.077142460217804,18.53433879216512,0.22607822870668842,0.6173005209587485,0.04000715044399358,9,1,495,0.4608896806827992,"{'colsample_bytree': 0.6173005209587485, 'learning_rate': 0.04000715044399358, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 495, 'subsample': 0.4608896806827992}",0.8636948615126364,0.9043153720550502,0.861932809976757,0.8766475707079189,0.019576900255134314,4,0.9979421756010154,0.9931796658875998,0.9916186656094774,0.9942468356993642,0.0026895889659482824,0.7471884840305892,0.8519415579342136,0.39884052274737153,0.666042297161739,0.19365744071350616,4,0.9857387523878532,0.95755429102311,0.9585869765725881,0.967293339994517,0.013049688083914865,0.5211797929086915,0.5660299003322259,0.7606108872856742,0.6159032870730072,0.10391486047185769,47,0.9997327721548586,1.0,0.9999759459264427,0.9999029060271004,0.0001207029424570369
NAT,18,787.8768368562063,3.7016173891323825,3.842090368270874,0.1050667313919137,0.913323590535893,0.05511719950699868,6,3,196,0.6567489217461597,"{'colsample_bytree': 0.913323590535893, 'learning_rate': 0.05511719950699868, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 196, 'subsample': 0.6567489217461597}",0.853734962230719,0.895358059248892,0.7893754258884149,0.8461655688045432,0.043592058746885085,18,0.9523154024189936,0.9320112521517641,0.9299363354399385,0.9380876633368987,0.010096129270876733,0.6448720752241417,0.7141033143586742,0.2952722013704762,0.5514684947883999,0.18328878726549497,17,0.7517105800653595,0.6987304054929395,0.7392801139128711,0.7299070331570566,0.022621755112756506,0.6609440136267873,0.6967919435215947,0.8034292139042444,0.7203663419248824,0.06051101649778223,28,0.9834986805625147,0.9811715481171548,0.9866018810285522,0.9837573699027405,0.002224457838547223
NAT,19,619.481303135554,2.9162471033864934,3.113659063975016,0.04189401895364284,0.8965905038862068,0.03751665594356306,7,2,134,0.555506889144062,"{'colsample_bytree': 0.8965905038862068, 'learning_rate': 0.03751665594356306, 'max_depth': 7, 'min_child_weight': 2, 'n_estimators': 134, 'subsample': 0.555506889144062}",0.8455283036463677,0.8800933053417308,0.7642841807540441,0.8299806552339721,0.04853558008826766,24,0.9378079737195759,0.9123293167070196,0.9085795573797253,0.919572282602107,0.01298513243808628,0.6238733882444263,0.6582284727362447,0.2688588007736944,0.5170406689651544,0.17599080005743165,25,0.6985060356161109,0.6416548529441127,0.683607982083765,0.6745896235479961,0.024069515101208864,0.6484826751535255,0.6924314784053156,0.7944345544832756,0.7117602503686734,0.06113237235621688,31,0.9761165113404817,0.9743496452610515,0.9838837707165708,0.978116642439368,0.004141278414527299
NAT,20,498.65838090578717,5.708818171806528,3.207962989807129,0.077215063636258,0.788237278724122,0.036243696877428636,4,1,259,0.3304343833494787,"{'colsample_bytree': 0.788237278724122, 'learning_rate': 0.036243696877428636, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 259, 'subsample': 0.3304343833494787}",0.8282103888837079,0.8644553300676464,0.7242109979557356,0.8056410830580902,0.059431940821852894,31,0.8911266238614305,0.8649555185459906,0.8579604020428628,0.8713475148167613,0.014274517614120815,0.5711098105201551,0.5991377506173873,0.23783062902867305,0.46940992511431895,0.16409466224199779,31,0.5671362647638796,0.5350965721245867,0.581216309000336,0.5611497152962674,0.01929830067248087,0.6998520776368282,0.7430440199335548,0.8020237983697179,0.7482906585833079,0.04187637059056187,9,0.9318903029695694,0.9323873628039536,0.9570153705530031,0.9404310121088421,0.01172866789460911
NAT,21,676.737782796224,5.053853106757141,5.261965831120809,0.09628220551880001,0.5781843449106322,0.014834092674906802,5,3,314,0.6141407066901348,"{'colsample_bytree': 0.5781843449106322, 'learning_rate': 0.014834092674906802, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 314, 'subsample': 0.6141407066901348}",0.8213373123193136,0.8405131793795195,0.6982609750861112,0.7867223994974093,0.06301848006003023,37,0.8800815663730028,0.8413176027132054,0.8348872460996711,0.8520954717286265,0.019962523080801514,0.5567972890154655,0.5418804737837107,0.22099376320808206,0.43994182244371105,0.15488636593749225,37,0.541217661933476,0.4916984104023016,0.5417998591320367,0.5249053104892715,0.023482027147501545,0.6923214846026268,0.7290801495016611,0.8034292139042444,0.7415930074988275,0.04621470304769192,14,0.9294184454020109,0.927536231884058,0.9621629422942776,0.9397058731934488,0.01589812664815867
NAT,22,1910.536391099294,11.496697597561033,13.631591637929281,0.2359066796023936,0.81986943555338,0.041059234472042766,8,1,450,0.3753516294743326,"{'colsample_bytree': 0.81986943555338, 'learning_rate': 0.041059234472042766, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 450, 'subsample': 0.3753516294743326}",0.8652056327520283,0.9086074177746676,0.8465681561481951,0.8734628375226259,0.025989194251578557,8,0.9931825817530238,0.9841247626645021,0.9815256174063105,0.9862776539412788,0.0049964927754277055,0.7272464271249205,0.8351858407079646,0.37109759370247786,0.6445632218497392,0.1982633392572539,8,0.9539310080979404,0.9066736326889763,0.9133731920692839,0.9246592776187336,0.020878165275522713,0.5634049038504639,0.6123857973421927,0.7773821793310222,0.6510245608849696,0.09152921132198351,42,0.9994655443097171,0.9997271238857559,0.9995189185288529,0.9995705289081087,0.00011285297835487733
NAT,23,412.7831569512685,2.7687508703360986,2.400890032450358,0.058201279183176274,0.6649019946779121,0.017831552360645653,3,1,252,0.9625276017453652,"{'colsample_bytree': 0.6649019946779121, 'learning_rate': 0.017831552360645653, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 252, 'subsample': 0.9625276017453652}",0.7821691690758183,0.7652904128761372,0.6067824772003846,0.7181075718275517,0.07899292840082581,49,0.8104281767955801,0.7626598370024118,0.7211352347193396,0.7647410828391106,0.036483384933713704,0.4836721352302089,0.41360903358263673,0.17665926474216628,0.35802758528652623,0.13135556323031208,49,0.4145221911235506,0.38081472797996485,0.40603497188837884,0.4004572969972981,0.014315052934748846,0.6964453807880228,0.7320390365448505,0.8050220181767076,0.7444852665934133,0.045191730392417286,13,0.8657514112970571,0.866745497544115,0.9467442811440118,0.8930803966617279,0.037948266760266955
NAT,24,615.7545075416565,6.015026834089724,3.3979015350341797,0.28182757573278744,0.9031172652882999,0.06908005378489568,3,1,357,0.3664413869268237,"{'colsample_bytree': 0.9031172652882999, 'learning_rate': 0.06908005378489568, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 357, 'subsample': 0.3664413869268237}",0.8458826820852373,0.8853463960811756,0.7582073948230638,0.829825150683909,0.053126421028107655,26,0.9117608630730177,0.888402166459071,0.8861267227909797,0.8954299174410227,0.01158502625225179,0.6104848878529671,0.6553813257305773,0.2661671682122459,0.5107298471485379,0.17384180557769863,27,0.6207432713575542,0.5847521047708139,0.6361832497301416,0.6138928752861699,0.021548188055425528,0.7161683625442646,0.7637043189368771,0.8121427902183079,0.76399008773871,0.03918218688929334,1,0.9468216588168488,0.9476381056333758,0.9640151059581941,0.9528249568028061,0.007919647506504519
NAT,25,921.9254798094431,6.51598327327394,7.145355939865112,0.17104349037640293,0.6715034167498708,0.03008497999556136,7,2,301,0.372226569403331,"{'colsample_bytree': 0.6715034167498708, 'learning_rate': 0.03008497999556136, 'max_depth': 7, 'min_child_weight': 2, 'n_estimators': 301, 'subsample': 0.372226569403331}",0.8566259442320246,0.8994634942850478,0.7999141222264746,0.8520094297959159,0.040766931293094895,16,0.9605047035986263,0.9434266814082917,0.9423007858958513,0.9487440569675898,0.008328726075509843,0.6597116668969647,0.7393830015227567,0.30550133738162366,0.5682519049367064,0.18855616029679184,13,0.7846292516105088,0.7358255874437434,0.7742899008115419,0.7649149132885981,0.020997891994469678,0.6420278811242099,0.6805440199335548,0.791904806521128,0.7048023694139024,0.0635462175594012,33,0.9886428165814878,0.9864774725607908,0.9914367498135809,0.9888523463186197,0.002030030336483884
NAT,26,780.7283739248911,1.8755267830338125,6.816599607467651,0.4230464303607446,0.5263334283019493,0.030635746548780346,6,3,319,0.7222062980258949,"{'colsample_bytree': 0.5263334283019493, 'learning_rate': 0.030635746548780346, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 319, 'subsample': 0.7222062980258949}",0.8488296185768908,0.8893212036389083,0.7807223067516732,0.8396343777018915,0.04480457727456878,20,0.9468652008361953,0.9249203439090498,0.921998087731163,0.9312612108254693,0.01109799601980543,0.6300149221914304,0.690380658436214,0.2850194552529183,0.5351903574622845,0.17854624356323154,21,0.7302631578947368,0.6773353494623656,0.7175881333076478,0.7083955468882501,0.022564218875201773,0.6623784122999686,0.6966881229235881,0.7961210531247072,0.7183751610263859,0.056713114246072546,29,0.9825633831045195,0.9778667151779759,0.9856156640127005,0.9820152540983985,0.0031871498308372074
NAT,27,357.4144121805827,5.701995261857158,2.2454163233439126,0.008281462364092555,0.717577770527894,0.014661752401996474,8,2,76,0.7823578463541465,"{'colsample_bytree': 0.717577770527894, 'learning_rate': 0.014661752401996474, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 76, 'subsample': 0.7823578463541465}",0.8109017998694396,0.8201912759505482,0.6909333607146524,0.7740270080302549,0.05885826916130377,41,0.8737447737793042,0.8448304013360763,0.8256244024159884,0.8480665258437896,0.01977788177751299,0.5372297544888237,0.49987083440971325,0.21342631619281172,0.4168919961158612,0.14462924226808227,42,0.5266104889677348,0.4977977726042912,0.5272973889454052,0.5172352168391438,0.013747209090868406,0.6571787171096867,0.703125,0.7828164527311908,0.7143538147608386,0.0519026347828835,30,0.9518989878745365,0.9594930568188709,0.972506193923941,0.9612994128724495,0.00850926659334313
NAT,28,2062.815831184387,6.825063900135559,13.550617376963297,0.7514695564053723,0.7374435077178649,0.010361845468446065,8,2,423,0.7558527740650429,"{'colsample_bytree': 0.7374435077178649, 'learning_rate': 0.010361845468446065, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 423, 'subsample': 0.7558527740650429}",0.8494451179707172,0.8815302076043854,0.7755136330965472,0.835507286943216,0.04438468322009134,23,0.9522360758548604,0.9278640038440187,0.9241435600848861,0.9347478799279217,0.012458950545035555,0.6438471230575389,0.6713458226791212,0.27876281839232553,0.5313739682977419,0.17891444771920267,22,0.7499936553054336,0.6844299399936835,0.7209736846700543,0.7184657599897237,0.026824956738352335,0.6184499529337936,0.6678259966777409,0.7895624472969175,0.6919195950148321,0.071904242259687,36,0.987139659952567,0.9855982050815596,0.9931445890361533,0.9886274846900932,0.0032554768759465226
NAT,29,361.57054503758746,10.281465897603079,2.11031707127889,0.025694824247255242,0.8653792159334255,0.036712588019161774,3,2,196,0.44345537617592656,"{'colsample_bytree': 0.8653792159334255, 'learning_rate': 0.036712588019161774, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 196, 'subsample': 0.44345537617592656}",0.8060524107059591,0.8122323303009097,0.6594479552688814,0.7592665161382622,0.0706032830173152,45,0.8431573839032402,0.801874425613107,0.7866141181409015,0.8105486425524163,0.023884677869578038,0.5252420701168614,0.48543459115236093,0.19922621544772293,0.40335101333011264,0.14520106404731753,44,0.4677840699896558,0.43025375635861096,0.47480825816410205,0.45761536150412296,0.019558934565081138,0.705141422744184,0.7439264950166113,0.8008994659420969,0.7499741730304573,0.03932651301392717,5,0.8912382670274243,0.8873021648171731,0.9470810381738147,0.9085404900061373,0.02729961678548109
NAT,30,545.1360838413239,10.974600721506373,2.590162674585978,0.09756277838264682,0.905113889638476,0.035778162794480026,3,2,262,0.6231366466594597,"{'colsample_bytree': 0.905113889638476, 'learning_rate': 0.035778162794480026, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 262, 'subsample': 0.6231366466594597}",0.8129534645155274,0.8345696291112666,0.678322396363263,0.7753021453407727,0.06911733455844564,40,0.8573848364939525,0.824910547259504,0.8129334670366829,0.8317429502633797,0.01877928574719493,0.5380662609871535,0.5280315766391346,0.20815134710703243,0.4248000990756219,0.15319607324203813,40,0.49427913437637083,0.4645107949581929,0.5094529546129128,0.48941429464915887,0.018667251677490875,0.713434040073513,0.75,0.7948093319591493,0.7527350483635774,0.03327779505548699,4,0.9033303270200755,0.9028257837608392,0.9495826618237798,0.9185795908682315,0.02192344935574968
NAT,31,558.9367206096649,8.759064935203524,3.5151962439219155,0.04951687132122538,0.6380754299634044,0.031543814325713106,4,3,282,0.7227776376797769,"{'colsample_bytree': 0.6380754299634044, 'learning_rate': 0.031543814325713106, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 282, 'subsample': 0.7227776376797769}",0.8214305698032267,0.8561138325169116,0.7176768195353266,0.7984225618441596,0.0588067709797754,35,0.883963901747051,0.8587789642608894,0.8483617452951191,0.8637015371010198,0.014945504977121627,0.5565049515569698,0.5776269543085687,0.23336602909923165,0.45588169249549443,0.1575246334221283,35,0.5501721885761786,0.5231734847448352,0.5639512725322191,0.5457656486177443,0.016936551990929527,0.6977453045855933,0.7422134551495017,0.8024922702145602,0.7474672988927349,0.04292412506332005,10,0.9285499549053011,0.9275059123158086,0.9610083467635244,0.9390214046615446,0.015552957349628067
NAT,32,1068.868137439092,15.164239639213362,5.278293132781982,0.2735181971751533,0.9315938822421164,0.06303931952551248,5,1,301,0.5432779591007818,"{'colsample_bytree': 0.9315938822421164, 'learning_rate': 0.06303931952551248, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 301, 'subsample': 0.5432779591007818}",0.8569896484192856,0.9033076743643573,0.7983365848649758,0.8528864754582719,0.04294725626617356,13,0.9542472375690608,0.9350855340806777,0.9354212821529349,0.9415846846008912,0.008954826164171039,0.6522707423580786,0.7400873927820035,0.30689326219835356,0.5664689467070836,0.18695522835567277,14,0.7589657833804991,0.7086698623240747,0.754754773149084,0.7407968062845526,0.022782135515531127,0.6695504056658748,0.712157392026578,0.8138292888597395,0.7318233106802244,0.06052117976946571,25,0.9854360824397902,0.9816566612091444,0.9879729632213216,0.9850219022900853,0.0025951977027534765
NAT,33,847.7184858322144,24.149187382377907,4.107670625050862,0.10179301858617683,0.8296712350060362,0.06513562520427221,7,1,177,0.9183965827410443,"{'colsample_bytree': 0.8296712350060362, 'learning_rate': 0.06513562520427221, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 177, 'subsample': 0.9183965827410443}",0.8581926699617645,0.9029531140657803,0.8124877484154618,0.857884391697301,0.03692849394604166,12,0.9721377109153352,0.9562183066724513,0.9560924418740234,0.9614828198206032,0.007534320967736828,0.6722774678632064,0.7640469522731336,0.32106883575962597,0.5858504179804863,0.19087832819362457,12,0.8356018596314345,0.7808564831345663,0.8169436067254056,0.8111339831638021,0.02272411137084154,0.6212291003630822,0.6656457641196013,0.7914363346762859,0.6927440466606561,0.0720806953960716,35,0.9966262484550891,0.9945727972833667,0.9969451326582157,0.9960480594655571,0.0010512597723372954
